Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Customer_Status_Predicted
46081-TAM,Male,41,Yes,Tamil Nadu,14,29,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.15,45.15,0.0,0,42.34,87.49,Joined,,,1.0
48378-BIH,Male,56,Yes,Bihar,4,2,,Yes,No,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,54.35,2460.15,0.0,0,2079.2,4539.35,Churned,Dissatisfaction,Network reliability,1.0
33437-MAD,Female,34,No,Madhya Pradesh,13,35,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.65,69.65,0.0,0,28.7,98.35,Churned,Dissatisfaction,Network reliability,1.0
52413-KER,Male,65,Yes,Kerala,3,17,Deal 5,No,,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,41.15,132.2,0.0,0,0.0,132.2,Churned,Price,Long distance charges,1.0
68315-TAM,Male,25,Yes,Tamil Nadu,1,30,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.55,90.55,0.0,0,7.15,97.7,Churned,Dissatisfaction,Product dissatisfaction,1.0
81769-GUJ,Female,71,Yes,Gujarat,4,31,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,113.2,4689.5,0.0,0,1145.95,5835.45,Churned,Attitude,Attitude of support person,1.0
96068-UTT,Male,47,No,Uttarakhand,10,15,Deal 5,No,,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,50.95,229.4,0.0,0,0.0,229.4,Stayed,,,1.0
13744-AND,Female,41,Yes,Andhra Pradesh,8,3,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,19.65,19.65,0.0,0,13.85,33.5,Joined,,,1.0
35004-RAJ,Male,28,No,Rajasthan,4,32,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,90.55,90.55,0.0,60,15.44,165.99,Churned,Competitor,Competitor made better offer,1.0
16528-PUN,Male,29,No,Punjab,12,34,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.1,396.3,0.0,0,22.52,418.82,Churned,Competitor,Competitor made better offer,1.0
12584-AND,Female,64,No,Andhra Pradesh,11,13,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.2,1046.5,0.0,0,322.0,1368.5,Stayed,,,1.0
71234-HAR,Female,44,No,Haryana,10,34,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.4,19.4,0.0,0,23.97,43.37,Joined,,,1.0
15803-UTT,Female,34,No,Uttar Pradesh,6,31,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.15,19.15,0.0,0,22.37,41.52,Joined,,,1.0
41427-HAR,Male,37,No,Haryana,13,13,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.2,20.2,0.0,0,24.48,44.68,Joined,,,1.0
31294-KAR,Male,50,Yes,Karnataka,15,33,Deal 5,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.75,49.75,0.0,0,41.79,91.54,Joined,,,1.0
73510-DEL,Female,47,Yes,Delhi,2,14,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.0,184.65,0.0,0,82.36,267.01,Churned,Competitor,Competitor made better offer,1.0
72912-TEL,Female,50,Yes,Telangana,15,16,Deal 4,Yes,Yes,Yes,Cable,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.15,987.95,0.0,0,245.96,1233.91,Churned,Competitor,Competitor had better devices,1.0
33621-MAD,Female,42,No,Madhya Pradesh,13,12,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.35,120.25,0.0,20,15.4,155.65,Joined,,,1.0
53044-ODI,Female,26,Yes,Odisha,1,8,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.8,455.5,0.0,0,7.45,462.95,Churned,Competitor,Competitor offered more data,1.0
64439-UTT,Female,19,No,Uttar Pradesh,13,5,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.65,301.4,0.0,0,194.56,495.96,Churned,Dissatisfaction,Product dissatisfaction,1.0
77911-TEL,Female,20,No,Telangana,5,8,Deal 5,Yes,Yes,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,23.6,89.05,0.0,0,42.3,131.35,Joined,,,1.0
71646-GUJ,Male,31,No,Gujarat,13,34,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.75,45.75,0.0,0,24.24,69.99,Churned,Attitude,Attitude of support person,1.0
77658-AND,Male,44,No,Andhra Pradesh,0,4,Deal 5,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.4,24.4,0.0,0,0.0,24.4,Joined,,,1.0
31589-MAD,Female,32,No,Madhya Pradesh,8,14,Deal 5,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,47.8,92.45,0.0,0,27.46,119.91,Churned,Attitude,Attitude of support person,1.0
13123-BIH,Female,46,No,Bihar,13,18,Deal 5,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,100.2,198.5,0.0,10,45.12,253.62,Joined,,,1.0
86963-WES,Male,28,No,West Bengal,10,34,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,208.85,0.0,0,80.13,288.98,Churned,Competitor,Competitor had better devices,1.0
55971-UTT,Female,58,Yes,Uttar Pradesh,10,17,Deal 5,No,,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,35.15,99.75,0.0,0,0.0,99.75,Churned,Attitude,Attitude of support person,1.0
42864-ODI,Female,29,No,Odisha,2,10,Deal 5,No,,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,30.25,63.75,0.0,0,0.0,63.75,Joined,,,1.0
34695-JAM,Female,64,No,Jammu & Kashmir,6,22,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,89.45,853.1,0.0,0,238.59,1091.69,Churned,Competitor,Competitor made better offer,1.0
51751-KER,Female,62,No,Kerala,9,25,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,123.8,0.0,0,67.5,191.3,Joined,,,1.0
46518-MAH,Male,74,No,Maharashtra,0,5,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,81.5,1329.2,0.0,0,161.5,1490.7,Churned,Competitor,Competitor made better offer,1.0
25566-BIH,Female,28,Yes,Bihar,13,16,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.25,155.35,0.0,0,140.36,295.71,Stayed,,,1.0
76419-KAR,Male,46,Yes,Karnataka,14,28,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,94.9,273.2,0.0,0,8.91,282.11,Joined,,,1.0
73698-TAM,Female,81,No,Tamil Nadu,8,14,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.0,71.0,0.0,0,28.64,99.64,Churned,Competitor,Competitor made better offer,1.0
56114-GUJ,Male,50,No,Gujarat,13,3,,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,49.55,878.35,0.0,0,342.9,1221.25,Churned,Competitor,Competitor had better devices,1.0
16741-UTT,Female,34,Yes,Uttar Pradesh,15,4,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,75.45,480.75,0.0,0,126.7,607.45,Churned,Competitor,Competitor had better devices,1.0
39332-TEL,Female,44,Yes,Telangana,6,8,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.55,80.55,0.0,60,5.93,146.48,Joined,,,1.0
49304-KAR,Female,32,Yes,Karnataka,6,33,,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.8,49.8,0.0,0,3.97,53.77,Joined,,,1.0
16522-JAM,Male,80,Yes,Jammu & Kashmir,2,12,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.45,1200.15,0.0,0,262.68,1462.83,Churned,Competitor,Competitor made better offer,1.0
37635-JAM,Female,47,Yes,Jammu & Kashmir,13,27,Deal 4,Yes,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,64.65,994.55,0.0,0,713.55,1708.1,Churned,Competitor,Competitor made better offer,1.0
31129-AND,Male,68,No,Andhra Pradesh,15,15,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.35,70.35,0.0,10,14.42,94.77,Joined,,,1.0
31198-RAJ,Male,39,Yes,Rajasthan,13,19,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,89.35,631.85,0.0,60,257.88,949.73,Churned,Price,Price too high,1.0
24183-AND,Male,81,No,Andhra Pradesh,5,29,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,90.85,4515.85,0.0,0,2199.12,6714.97,Churned,Attitude,Attitude of support person,1.0
82561-CHH,Female,64,No,Chhattisgarh,1,23,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,85.65,321.65,0.0,10,173.28,504.93,Churned,Competitor,Competitor had better devices,1.0
61054-ASS,Male,69,Yes,Assam,1,35,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.15,79.15,0.0,0,24.48,103.63,Churned,Competitor,Competitor had better devices,1.0
88924-HAR,Female,70,No,Haryana,14,32,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.65,633.3,0.0,0,390.8,1024.1,Churned,Competitor,Competitor made better offer,1.0
99475-KAR,Male,22,Yes,Karnataka,11,11,,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51.55,106.2,0.0,0,37.22,143.42,Joined,,,1.0
66239-PUN,Female,76,Yes,Punjab,9,25,Deal 4,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.3,1178.25,0.0,0,417.92,1596.17,Churned,Competitor,Competitor had better devices,1.0
74594-TEL,Male,24,No,Telangana,9,12,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,84.65,84.65,0.0,40,22.3,146.95,Churned,Dissatisfaction,Lack of self-service on Website,1.0
97664-GUJ,Female,19,No,Gujarat,4,6,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.1,1235.55,0.0,0,101.64,1337.19,Churned,Competitor,Competitor had better devices,1.0
44775-GUJ,Female,58,Yes,Gujarat,10,1,,No,,Yes,Cable,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,45.4,418.8,0.0,20,0.0,438.8,Churned,Competitor,Competitor had better devices,1.0
78323-KER,Male,34,No,Kerala,1,12,Deal 4,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.2,1441.1,0.0,0,489.25,1930.35,Churned,Attitude,Attitude of support person,1.0
55831-TAM,Male,43,No,Tamil Nadu,11,13,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,19.95,58.3,0.0,0,15.45,73.75,Joined,,,1.0
49119-KAR,Female,43,No,Karnataka,15,27,Deal 4,Yes,Yes,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.05,1148.1,0.0,0,536.52,1684.62,Churned,Attitude,Attitude of support person,1.0
99144-UTT,Female,41,No,Uttar Pradesh,9,20,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.65,68.35,0.0,0,106.77,175.12,Joined,,,1.0
65643-JAM,Female,70,Yes,Jammu & Kashmir,0,14,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.1,1712.7,0.0,0,740.88,2453.58,Churned,Competitor,Competitor made better offer,1.0
92228-BIH,Female,22,Yes,Bihar,10,9,,No,,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,25.15,25.15,0.0,0,0.0,25.15,Joined,,,1.0
76561-RAJ,Male,49,No,Rajasthan,7,18,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.65,145.15,0.0,0,15.28,160.43,Churned,Competitor,Competitor made better offer,1.0
48222-WES,Male,22,No,West Bengal,5,11,,Yes,No,Yes,Cable,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,65.4,2498.4,0.0,0,954.36,3452.76,Churned,Other,Don't know,1.0
57185-UTT,Male,38,Yes,Uttar Pradesh,7,24,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,3959.35,27.3,0,766.92,4698.97,Churned,Attitude,Attitude of service provider,1.0
41677-DEL,Male,60,Yes,Delhi,5,6,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.25,512.45,0.0,0,160.6,673.05,Churned,Competitor,Competitor made better offer,1.0
68719-AND,Female,52,Yes,Andhra Pradesh,6,17,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,100.55,6215.35,0.0,0,565.74,6781.09,Churned,Price,Price too high,1.0
47613-AND,Male,48,No,Andhra Pradesh,10,9,Deal 5,Yes,No,Yes,DSL,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.3,324.25,0.0,0,11.16,335.41,Churned,Competitor,Competitor made better offer,1.0
79282-TAM,Female,58,No,Tamil Nadu,0,17,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,-10.0,19.5,0.0,0,32.45,51.95,Churned,Attitude,Attitude of support person,1.0
28581-JAM,Male,25,No,Jammu & Kashmir,12,3,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.6,415.55,36.44,40,28.9,448.01,Churned,Competitor,Competitor made better offer,1.0
11799-TAM,Male,33,No,Tamil Nadu,9,20,,No,,Yes,DSL,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,45.3,45.3,0.0,0,0.0,45.3,Churned,Competitor,Competitor had better devices,1.0
27692-GUJ,Female,40,No,Gujarat,6,34,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.9,147.15,0.0,0,76.56,223.71,Churned,Price,Long distance charges,1.0
53134-UTT,Male,69,No,Uttar Pradesh,4,25,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.05,231.8,0.0,0,90.75,322.55,Churned,Competitor,Competitor had better devices,1.0
37131-MAH,Male,52,No,Maharashtra,6,2,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.25,89.25,0.0,0,16.64,105.89,Joined,,,1.0
95331-UTT,Male,76,Yes,Uttarakhand,11,25,Deal 5,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.15,115.1,0.0,0,13.72,128.82,Churned,Competitor,Competitor had better devices,1.0
92130-BIH,Male,78,Yes,Bihar,13,18,,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.85,104.2,0.0,0,51.48,155.68,Churned,Price,Extra data charges,1.0
56658-ASS,Female,26,No,Assam,12,29,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,43.3,123.65,0.0,0,146.52,270.17,Churned,Price,Lack of affordable download/upload speed,1.0
17597-HAR,Female,33,Yes,Haryana,2,6,Deal 5,No,,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,29.85,29.85,0.0,0,0.0,29.85,Joined,,,1.0
32447-HAR,Female,38,Yes,Haryana,13,18,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-4.0,46.3,0.0,0,48.22,94.52,Churned,Price,Extra data charges,1.0
36574-WES,Female,51,Yes,West Bengal,7,26,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.8,75.8,0.0,0,14.48,90.28,Churned,Competitor,Competitor had better devices,1.0
94341-JHA,Male,21,Yes,Jharkhand,9,11,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.4,151.8,0.0,0,41.0,192.8,Churned,Competitor,Competitor had better devices,1.0
24592-WES,Male,58,Yes,West Bengal,2,4,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.15,4512.7,0.0,0,101.22,4613.92,Churned,Other,Don't know,1.0
82427-MAH,Male,36,No,Maharashtra,15,28,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.55,19.55,0.0,0,17.94,37.49,Joined,,,1.0
63303-TAM,Male,25,No,Tamil Nadu,10,28,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,73.75,871.4,0.0,0,179.52,1050.92,Churned,Attitude,Attitude of support person,1.0
23332-ODI,Female,36,No,Odisha,1,17,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.45,1059.55,0.0,0,148.32,1207.87,Churned,Dissatisfaction,Limited range of services,1.0
75936-WES,Female,58,Yes,West Bengal,13,29,,No,,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,51.8,2541.25,0.0,50,0.0,2591.25,Churned,Other,Moved,1.0
59386-JAM,Female,28,No,Jammu & Kashmir,1,13,,No,,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,44.6,97.1,0.0,0,0.0,97.1,Churned,Competitor,Competitor made better offer,1.0
28378-MAD,Female,65,No,Madhya Pradesh,12,1,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.45,19.45,0.0,0,46.59,66.04,Joined,,,1.0
96244-AND,Male,31,Yes,Andhra Pradesh,0,36,,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,49.9,49.9,0.0,0,39.6,89.5,Churned,Price,Extra data charges,1.0
73264-BIH,Female,49,Yes,Bihar,2,28,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.5,837.95,0.0,0,171.6,1009.55,Churned,Dissatisfaction,Network reliability,1.0
61027-DEL,Male,74,No,Delhi,6,36,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,No,Credit Card,110.9,7432.05,0.0,0,653.4,8085.45,Churned,Attitude,Attitude of service provider,1.0
18027-UTT,Female,58,Yes,Uttar Pradesh,15,30,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.9,33.7,0.0,0,7.64,41.34,Joined,,,1.0
21572-ASS,Female,60,No,Assam,3,10,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.0,522.95,0.0,0,182.63,705.58,Churned,Attitude,Attitude of support person,1.0
64722-WES,Female,81,Yes,West Bengal,8,2,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.7,4541.2,46.64,0,2259.06,6753.62,Churned,Dissatisfaction,Product dissatisfaction,1.0
86777-HAR,Male,75,No,Haryana,2,22,Deal 3,Yes,No,Yes,Cable,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,70.15,2497.35,0.0,0,218.5,2715.85,Churned,Price,Lack of affordable download/upload speed,1.0
47441-TEL,Female,70,Yes,Telangana,8,4,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,86.55,1857.25,0.0,0,468.3,2325.55,Stayed,,,1.0
33124-TAM,Female,53,No,Tamil Nadu,15,26,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.2,69.2,0.0,0,10.08,79.28,Churned,Dissatisfaction,Poor expertise of online support,1.0
15757-HAR,Female,41,No,Haryana,6,23,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.15,44.15,0.0,0,8.77,52.92,Churned,Other,Don't know,1.0
91824-DEL,Female,22,Yes,Delhi,7,1,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,0.0,0,14.19,83.79,Churned,Competitor,Competitor made better offer,1.0
58784-ASS,Female,80,Yes,Assam,2,29,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.0,127.1,0.0,10,90.42,227.52,Churned,Competitor,Competitor made better offer,1.0
83919-PUN,Female,61,Yes,Punjab,0,36,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,385.0,0.0,0,57.7,442.7,Churned,Competitor,Competitor had better devices,1.0
19793-UTT,Female,63,Yes,Uttar Pradesh,5,34,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,104.1,7040.85,0.0,0,548.06,7588.91,Churned,Dissatisfaction,Product dissatisfaction,1.0
28398-TEL,Male,59,Yes,Telangana,3,23,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.0,20.0,0.0,0,25.99,45.99,Joined,,,1.0
68013-MAH,Female,44,Yes,Maharashtra,4,14,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,82.05,4029.95,0.0,0,1149.6,5179.55,Churned,Competitor,Competitor offered higher download speeds,1.0
13946-HAR,Female,41,Yes,Haryana,1,3,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.65,19.65,0.0,0,23.67,43.32,Joined,,,1.0
43542-MAD,Female,27,Yes,Madhya Pradesh,10,12,Deal 2,No,,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,41.05,2452.7,0.0,0,0.0,2452.7,Churned,Competitor,Competitor offered higher download speeds,1.0
38577-BIH,Female,30,Yes,Bihar,6,36,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.5,90.05,0.0,0,61.74,151.79,Joined,,,1.0
17950-AND,Female,60,No,Andhra Pradesh,6,30,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.2,3198.6,0.0,0,1462.0,4660.6,Churned,Dissatisfaction,Network reliability,1.0
89663-BIH,Male,38,Yes,Bihar,6,4,,No,,Yes,DSL,No,No,No,Yes,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,40.1,40.1,0.0,10,0.0,50.1,Churned,Attitude,Attitude of support person,1.0
41017-MAH,Female,52,No,Maharashtra,12,1,Deal 5,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.05,415.05,0.0,0,30.8,445.85,Churned,Dissatisfaction,Product dissatisfaction,1.0
83736-UTT,Male,43,Yes,Uttar Pradesh,1,25,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.35,45.35,0.0,0,12.46,57.81,Joined,,,1.0
45330-MAH,Female,58,Yes,Maharashtra,14,22,,No,,Yes,DSL,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,29.7,438.25,0.0,90,0.0,528.25,Churned,Competitor,Competitor offered more data,1.0
51123-HAR,Female,28,Yes,Haryana,4,7,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.65,144.15,0.0,20,11.7,175.85,Churned,Competitor,Competitor had better devices,1.0
51657-TAM,Male,54,No,Tamil Nadu,13,16,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.85,60.65,0.0,0,58.74,119.39,Joined,,,1.0
88933-TAM,Male,38,No,Tamil Nadu,8,21,,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.45,50.45,0.0,0,28.25,78.7,Churned,Competitor,Competitor made better offer,1.0
